GO,Annotation,p-value,BV- Avg Count,BV- Avg Transformed Abundance,BV+ Avg Count,BV+ Avg Transformed Abundance
GO:0042554,superoxide anion generation,0.00012940284617461825,16.22222222222222,0.0024372768578168817,23.05,0.005660855446316441
GO:0042579,microbody,0.3271363954043074,83.33333333333333,0.012623579007071667,58.8,0.013425834009782565
GO:0042743,hydrogen peroxide metabolic process,0.4905977108645912,973.7777777777778,0.13187621667246097,541.95,0.11518593963928789
GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,0.36183680491588155,92.11111111111111,0.013406975675353686,65.75,0.014311016463888975
GO:0043217,myelin maintenance,0.0011806964813373282,19.0,0.0028260178541540965,19.7,0.004539144262568604
GO:0043405,regulation of MAP kinase activity,0.4718140111014917,383.6666666666667,0.05656935039664358,280.0,0.060815329437013343
GO:0043406,positive regulation of MAP kinase activity,0.07524770527533778,233.66666666666666,0.034499528387340696,213.45,0.04762271408703066
GO:0043523,regulation of neuron apoptotic process,0.15540599093412205,99.0,0.014753413796504312,73.6,0.016130230119503004
GO:0043524,negative regulation of neuron apoptotic process,0.19157735943701643,79.33333333333333,0.011869981753692253,58.35,0.013132280208780545
GO:0043583,ear development,0.0125723805866787,23.22222222222222,0.0034767114689393235,21.85,0.005096098267660053
GO:0043603,cellular amide metabolic process,0.19157735943701643,872.5555555555555,0.12401290766133605,526.5,0.11174514508872246
GO:0043632,modification-dependent macromolecule catabolic process,0.4160020142863182,107.22222222222223,0.015624641528232532,71.15,0.015339562473442033
GO:0044057,regulation of system process,0.3103089732188449,1146.4444444444443,0.15948292741173709,753.2,0.15401371472324418
GO:0044257,cellular protein catabolic process,0.434475303812457,120.33333333333333,0.017561337781867133,85.2,0.018486972605705646
GO:0044265,cellular macromolecule catabolic process,0.12405727852091031,259.77777777777777,0.03779390292511528,154.4,0.03179540753717111
GO:0044557,relaxation of smooth muscle,8.924387601200043e-05,9.555555555555555,0.0014586098348040306,15.25,0.0036800593883496275
GO:0045137,development of primary sexual characteristics,0.15540599093412205,157.88888888888889,0.023608432553525356,117.2,0.026029146700127893
GO:0045540,regulation of cholesterol biosynthetic process,0.0038673614405075763,24.666666666666668,0.0037118087670832242,26.1,0.006000744691173912
GO:0045541,negative regulation of cholesterol biosynthetic process,0.00012940284617461825,10.333333333333334,0.001581802715988504,16.25,0.003962345934601171
GO:0045580,regulation of T cell differentiation,0.17898533632216412,267.55555555555554,0.039936909049533,214.9,0.048484682445751354
GO:0045619,regulation of lymphocyte differentiation,0.19157735943701643,268.77777777777777,0.040126945479523786,215.8,0.048675854399606804
GO:0045833,negative regulation of lipid metabolic process,0.0018709519777715606,25.555555555555557,0.003857352298570979,26.9,0.006539999107226693
GO:0045860,positive regulation of protein kinase activity,0.08216680407470434,362.1111111111111,0.05351068965856192,315.0,0.06853461878183012
GO:0045932,negative regulation of muscle contraction,8.924387601200043e-05,9.555555555555555,0.0014586098348040306,15.35,0.0036970763150726586
GO:0045939,negative regulation of steroid metabolic process,0.00012940284617461825,10.333333333333334,0.001581802715988504,16.25,0.003962345934601171
GO:0045986,negative regulation of smooth muscle contraction,8.924387601200043e-05,9.555555555555555,0.0014586098348040306,15.25,0.0036800593883496275
GO:0046545,development of primary female sexual characteristics,0.05714450515660078,104.11111111111111,0.015593093590239594,85.05,0.019029910522002595
GO:0046620,regulation of organ growth,0.0007313582933405758,14.666666666666666,0.002225623861598933,19.0,0.004535645364184038
GO:0046660,female sex differentiation,0.05714450515660078,104.11111111111111,0.015593093590239594,85.05,0.019029910522002595
GO:0046683,response to organophosphorus,0.45309280787746414,82.44444444444444,0.012330792827714189,58.5,0.012853749235380341
GO:0046686,response to cadmium ion,0.16692721721511017,91.77777777777777,0.013803298026271978,56.5,0.012594071015117142
GO:0046688,response to copper ion,0.042659310690201964,33.44444444444444,0.00507913250743676,32.2,0.00782094873996014
GO:0046890,regulation of lipid biosynthetic process,0.3443227723269383,395.6666666666667,0.058330785859321894,285.85,0.06419929815606154
GO:0048232,male gamete generation,0.10579194739889292,201.22222222222223,0.03004000920657747,149.9,0.03263835477254393
GO:0048365,Rac GTPase binding,0.0058342501197895255,21.333333333333332,0.003205679320853753,20.6,0.00479854432216288
GO:0048534,hematopoietic or lymphoid organ development,0.36183680491588155,1548.3333333333333,0.2100393738624284,1001.35,0.20869264296879173
GO:0048538,thymus development,0.015980798707195775,34.55555555555556,0.005189776016602404,32.5,0.007501083033387007
GO:0048562,embryonic organ morphogenesis,0.038549935871770885,22.555555555555557,0.003369615823762837,20.85,0.004791646019029746
GO:0048568,embryonic organ development,0.008642402685443331,200.88888888888889,0.029681394745007375,179.85,0.04008918408617652
GO:0048580,regulation of post-embryonic development,2.782813998069949e-05,17.77777777777778,0.0026934565938962454,29.4,0.00703795484029352
GO:0048598,embryonic morphogenesis,0.434475303812457,247.66666666666666,0.036749378878034054,161.4,0.0342465680936001
GO:0048608,reproductive structure development,0.02015248718127038,516.5555555555555,0.07577599705585755,434.85,0.0952435107099551
GO:0048609,multicellular organismal reproductive process,0.4718140111014917,908.0,0.12970409203411648,602.95,0.12573650191678548
GO:0048638,regulation of developmental growth,0.11466597119582378,176.88888888888889,0.026358358938198836,133.45,0.029189362950621724
GO:0048678,response to axon injury,0.08955459636336105,42.666666666666664,0.006399251787463928,33.8,0.007753975774454094
GO:0048732,gland development,0.08955459636336105,507.44444444444446,0.0745844617864337,386.95,0.08418258635111472
GO:0048839,inner ear development,0.008642402685443331,22.555555555555557,0.0033858838041655043,21.85,0.005096098267660053
GO:0048872,homeostasis of number of cells,0.4160020142863182,1178.3333333333333,0.1602724349440001,699.0,0.14901572256486548
GO:0050665,hydrogen peroxide biosynthetic process,0.00018606098866607944,11.11111111111111,0.0017031461231608684,16.3,0.00391733293591247
GO:0050810,regulation of steroid biosynthetic process,0.0038673614405075763,24.77777777777778,0.0037294677534946558,26.15,0.006014340912502339
GO:0050863,regulation of T cell activation,0.21833831683744553,327.0,0.04872905907921738,248.75,0.05591554234352738
GO:0050954,sensory perception of mechanical stimulus,0.002910333203905442,162.0,0.024314891881108688,77.45,0.016272162075798832
GO:0051020,GTPase binding,0.005097347665886636,358.22222222222223,0.05296631154332436,191.45,0.0413659416568951
GO:0051055,negative regulation of lipid biosynthetic process,0.00015533017131959503,20.444444444444443,0.003099280114299445,24.05,0.005868472855895099
GO:0051087,chaperone binding,0.37964512916318865,143.66666666666666,0.021447409776336097,107.1,0.022313574036392184
GO:0051249,regulation of lymphocyte activation,0.2778448951413973,728.2222222222222,0.10651171876686757,579.1,0.12411132346153808
GO:0051347,positive regulation of transferase activity,0.09742532430443479,397.44444444444446,0.05861787796701769,338.15,0.07324778895991789
GO:0051597,response to methylmercury,8.924387601200043e-05,10.0,0.00152682399343691,15.45,0.003726527426543888
GO:0051603,proteolysis involved in cellular protein catabolic process,0.4905977108645912,113.11111111111111,0.016511408082668516,78.0,0.016937346823567914
GO:0051769,regulation of nitric-oxide synthase biosynthetic process,0.022563474444338063,39.333333333333336,0.005942080083145222,35.45,0.007953777520007812
GO:0051770,positive regulation of nitric-oxide synthase biosynthetic process,0.009812207488319853,16.555555555555557,0.0025184017950578004,17.85,0.004231550475312212
GO:0051881,regulation of mitochondrial membrane potential,0.02521321908931818,42.22222222222222,0.006221518936386174,40.9,0.009220254132185383
GO:0055072,iron ion homeostasis,0.03476907018728594,136.77777777777777,0.020773891603187634,154.85,0.03428071441603493
GO:0060052,neurofilament cytoskeleton organization,8.924387601200043e-05,9.333333333333334,0.0014249113104340704,15.1,0.003647565680913323
GO:0060087,relaxation of vascular smooth muscle,8.924387601200043e-05,9.555555555555555,0.0014586098348040306,15.25,0.0036800593883496275
GO:0060088,auditory receptor cell stereocilium organization,0.0002652900561255269,11.333333333333334,0.0017101983994956835,15.25,0.003675077056478393
GO:0060113,inner ear receptor cell differentiation,0.006664164390408773,17.666666666666668,0.002624362357716589,17.3,0.004089281594278311
GO:0060117,auditory receptor cell development,0.0003157833591256468,11.555555555555555,0.0017389855795744186,15.25,0.003675077056478393
GO:0060119,inner ear receptor cell development,0.0003157833591256468,11.555555555555555,0.0017389855795744186,15.25,0.003675077056478393
GO:0060122,inner ear receptor cell stereocilium organization,0.0002652900561255269,11.333333333333334,0.0017101983994956835,15.25,0.003675077056478393
GO:0060378,regulation of brood size,0.0013793549529039601,15.11111111111111,0.0022593805870217993,16.65,0.003936078665746881
GO:0060563,neuroepithelial cell differentiation,0.006664164390408773,17.88888888888889,0.002652376748413319,17.25,0.004075548181186955
GO:0061062,regulation of nematode larval development,2.782813998069949e-05,17.77777777777778,0.0026934565938962454,29.4,0.00703795484029352
GO:0061458,reproductive system development,0.02015248718127038,516.5555555555555,0.07577599705585755,434.85,0.0952435107099551
GO:0062012,regulation of small molecule metabolic process,0.26225914010653817,541.7777777777778,0.07922029774284772,352.25,0.07605084833570996
GO:0062014,negative regulation of small molecule metabolic process,7.387935591765592e-05,32.111111111111114,0.0048331397035502885,31.9,0.007478260567138279
GO:0070050,neuron cellular homeostasis,8.924387601200043e-05,10.333333333333334,0.0015803266954993204,15.65,0.0037670989396901373
GO:0070671,response to interleukin-12,0.03129817241176085,287.22222222222223,0.04287431903373447,160.25,0.03585596366187384
GO:0071241,cellular response to inorganic substance,0.09742532430443479,210.33333333333334,0.031644668549150906,181.15,0.03934574074468908
GO:0071248,cellular response to metal ion,0.08955459636336105,199.55555555555554,0.030049027252887106,176.45,0.03827425833836341
GO:0071276,cellular response to cadmium ion,0.4160020142863182,57.44444444444444,0.00866432703260169,39.2,0.00865845557275495
GO:0071318,cellular response to ATP,0.002172273135077184,14.777777777777779,0.002230741987614648,16.7,0.003939195349463186
GO:0071349,cellular response to interleukin-12,0.03129817241176085,287.22222222222223,0.04287431903373447,160.25,0.03585596366187384
GO:0071450,cellular response to oxygen radical,0.4160020142863182,89.33333333333333,0.013667975909048648,63.85,0.014638941615383127
GO:0071451,cellular response to superoxide,0.4160020142863182,89.33333333333333,0.013667975909048648,63.85,0.014638941615383127
GO:0071496,cellular response to external stimulus,0.4718140111014917,248.88888888888889,0.0368964515125102,171.75,0.036074216574734266
GO:0071902,positive regulation of protein serine/threonine kinase activity,0.04711582536699446,316.0,0.04683504115367642,291.9,0.06383430895833132
GO:0072593,reactive oxygen species metabolic process,0.45309280787746414,994.1111111111111,0.13463277447090083,558.05,0.11873168863709213
GO:0090075,relaxation of muscle,8.924387601200043e-05,9.555555555555555,0.0014586098348040306,15.25,0.0036800593883496275
GO:0090181,regulation of cholesterol metabolic process,0.0038673614405075763,24.666666666666668,0.0037118087670832242,26.15,0.0060131357849163986
GO:0090206,negative regulation of cholesterol metabolic process,0.00012940284617461825,10.333333333333334,0.001581802715988504,16.25,0.003962345934601171
GO:0090257,regulation of muscle system process,0.17898533632216412,469.1111111111111,0.06771727762091032,381.75,0.07554786448861346
GO:0090322,regulation of superoxide metabolic process,0.005097347665886636,39.44444444444444,0.005954574216421782,38.75,0.008584691326905338
GO:0097332,response to antipsychotic drug,8.924387601200043e-05,9.333333333333334,0.0014249113104340704,15.1,0.003647565680913323
GO:0097366,response to bronchodilator,0.0018709519777715606,14.333333333333334,0.0021832766259499924,16.5,0.003996416116548862
GO:0097755,positive regulation of blood vessel diameter,8.924387601200043e-05,17.88888888888889,0.0026665338725591656,24.65,0.006018535230827895
GO:0098754,detoxification,0.45309280787746414,146.22222222222223,0.022146965476815016,102.7,0.02321743630064617
GO:0098869,cellular oxidant detoxification,0.45309280787746414,146.22222222222223,0.022146965476815016,102.55,0.02317706613708277
GO:0106118,regulation of sterol biosynthetic process,0.0038673614405075763,24.666666666666668,0.0037118087670832242,26.1,0.006000744691173912
GO:0106119,negative regulation of sterol biosynthetic process,0.00012940284617461825,10.333333333333334,0.001581802715988504,16.25,0.003962345934601171
GO:0120111,neuron projection cytoplasm,0.11466597119582378,22.88888888888889,0.003467589049920657,19.2,0.004499182480667255
GO:1900409,positive regulation of cellular response to oxidative stress,0.00018606098866607944,11.88888888888889,0.0018094974753441817,16.3,0.0039112367122250465
GO:1901214,regulation of neuron death,0.3443227723269383,146.22222222222223,0.021665433784438345,104.3,0.022452792427751816
GO:1901215,negative regulation of neuron death,0.20469774310495942,116.0,0.017303510588005493,84.75,0.018570382910817928
GO:1901565,organonitrogen compound catabolic process,0.16692721721511017,420.1111111111111,0.0616365638103668,251.85,0.05447297696001183
GO:1902105,regulation of leukocyte differentiation,0.0058342501197895255,391.8888888888889,0.05841569510929993,351.5,0.0779487625542643
GO:1902177,positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,0.00010757673332437264,10.777777777777779,0.0016345573097585647,15.7,0.0037765173002345985
GO:1902884,positive regulation of response to oxidative stress,0.0044444849719571505,31.666666666666668,0.00483457285055348,36.45,0.008515823218612432
GO:1902930,regulation of alcohol biosynthetic process,0.0125723805866787,70.55555555555556,0.010574707060935032,64.75,0.01421919999069822
GO:1902931,negative regulation of alcohol biosynthetic process,0.00012940284617461825,10.333333333333334,0.001581802715988504,16.25,0.003962345934601171
GO:1903209,positive regulation of oxidative stress-induced cell death,0.00018606098866607944,11.88888888888889,0.0018094974753441817,16.3,0.0039112367122250465
GO:1903409,reactive oxygen species biosynthetic process,0.3977125031952966,72.55555555555556,0.011138031391984124,52.5,0.011947500262054472
GO:1903706,regulation of hemopoiesis,0.02521321908931818,471.44444444444446,0.06985051409261986,390.65,0.08562941495273582
GO:1990748,cellular detoxification,0.45309280787746414,146.22222222222223,0.022146965476815016,102.55,0.02317706613708277
GO:2000377,regulation of reactive oxygen species metabolic process,0.3103089732188449,544.6666666666666,0.07748941233965587,324.4,0.07224783397523474
GO:2000379,positive regulation of reactive oxygen species metabolic process,0.434475303812457,489.6666666666667,0.06997142134363908,278.4,0.0625743879529776
GO:0010212,response to ionizing radiation,0.022563474444338063,395.0,0.05828423103228256,330.6,0.07274628035166128
GO:0019215,intermediate filament binding,0.003358322751310466,161.22222222222223,0.023730403110585566,171.95,0.036440779499925205
GO:0044877,protein-containing complex binding,0.15540599093412205,1154.4444444444443,0.16330217552061407,824.9,0.16656181359481365
GO:0045110,intermediate filament bundle assembly,0.02015248718127038,135.55555555555554,0.019832421202345286,135.95,0.028438852026359495
GO:0045178,basal part of cell,0.0010085612621755391,211.11111111111111,0.03148079690188662,218.2,0.04723627331390239
GO:1990254,keratin filament binding,0.0058342501197895255,119.33333333333333,0.017688200467478085,122.65,0.026271053841090464
GO:0001952,regulation of cell-matrix adhesion,0.05714450515660078,151.77777777777777,0.02238833815338471,124.55,0.026035547510879543
GO:0001954,positive regulation of cell-matrix adhesion,0.04711582536699446,141.33333333333334,0.02085777244692955,120.05,0.02509473724170518
GO:0002027,regulation of heart rate,0.08216680407470434,342.0,0.04936438803262942,313.5,0.06213178300015069
GO:0002159,desmosome assembly,0.09742532430443479,82.22222222222223,0.011954403841014268,74.75,0.015187354507254424
GO:0002934,desmosome organization,0.08955459636336105,317.44444444444446,0.04567435221114494,299.75,0.05916303556127903
GO:0003712,transcription coregulator activity,0.2938695744793014,202.88888888888889,0.029976756475468245,146.35,0.030242219142147107
GO:0003713,transcription coactivator activity,0.10579194739889292,119.11111111111111,0.017538232025805726,93.3,0.019081034567985676
GO:0005199,structural constituent of cell wall,0.02811890193863796,63.55555555555556,0.009294018543200333,63.95,0.013171207142366432
GO:0005911,cell-cell junction,0.37964512916318865,950.3333333333334,0.13457012491576928,642.6,0.12533356410663216
GO:0005913,.,0.07524770527533778,441.1111111111111,0.06357678629640846,385.55,0.07680925535069966
GO:0005915,zonula adherens,0.03476907018728594,86.0,0.012646441639800667,76.45,0.01568711107945571
GO:0005916,fascia adherens,0.0519380785315425,305.44444444444446,0.04419509407789809,286.85,0.05712919156916021
GO:0006942,regulation of striated muscle contraction,0.07524770527533778,334.6666666666667,0.048284605180702135,311.15,0.06157458393932025
GO:0007016,cytoskeletal anchoring at plasma membrane,0.08216680407470434,93.11111111111111,0.013717226705132476,76.4,0.015834607232908658
GO:0007043,cell-cell junction assembly,0.24713392972475084,155.55555555555554,0.022652908780967866,128.5,0.0255127744021171
GO:0008016,regulation of heart contraction,0.08216680407470434,364.1111111111111,0.0525668333603827,329.2,0.06528620840855547
GO:0009581,detection of external stimulus,0.022563474444338063,75.33333333333333,0.011038175632731805,73.55,0.015465171289857634
GO:0009582,detection of abiotic stimulus,0.022563474444338063,75.33333333333333,0.011038175632731805,73.55,0.015465171289857634
GO:0009898,cytoplasmic side of plasma membrane,0.015980798707195775,169.55555555555554,0.025008493384258004,153.95,0.03157690514741252
GO:0010596,negative regulation of endothelial cell migration,0.015980798707195775,72.66666666666667,0.010703180865832862,69.45,0.014369002756637217
GO:0010633,negative regulation of epithelial cell migration,0.015980798707195775,74.22222222222223,0.01094687193377326,70.35,0.014569066681557039
GO:0010810,regulation of cell-substrate adhesion,0.26225914010653817,286.0,0.04207782269906931,203.25,0.042677279736478634
GO:0010811,positive regulation of cell-substrate adhesion,0.21833831683744553,231.22222222222223,0.03417335145251695,167.25,0.03526485290409903
GO:0014704,intercalated disc,0.08216680407470434,360.0,0.052017243722395606,326.9,0.0649576383769829
GO:0016327,apicolateral plasma membrane,0.0025169461622816065,174.66666666666666,0.025619012570148068,183.15,0.039520307288826995
GO:0016328,lateral plasma membrane,0.01796361254552573,343.3333333333333,0.05058933352041667,300.35,0.06500976576376175
GO:0016342,catenin complex,0.03476907018728594,74.11111111111111,0.010850452450069912,70.25,0.014439940778150018
GO:0019897,extrinsic component of plasma membrane,0.434475303812457,822.6666666666666,0.11898651585157638,563.35,0.11806658059369227
GO:0019898,extrinsic component of membrane,0.4160020142863182,851.3333333333334,0.1229841814881804,578.15,0.12101369044874906
GO:0030057,desmosome,0.4718140111014917,679.0,0.09698588677279393,484.15,0.09344411277473466
GO:0030111,regulation of Wnt signaling pathway,0.2778448951413973,127.33333333333333,0.018765092878344936,99.3,0.02055279080345363
GO:0030155,regulation of cell adhesion,0.23248823147271802,679.6666666666666,0.09893090955821837,500.5,0.10712869430502421
GO:0030177,positive regulation of Wnt signaling pathway,0.24713392972475084,115.0,0.016945096655397413,90.15,0.018653990085257536
GO:0032507,maintenance of protein location in cell,0.19157735943701643,196.55555555555554,0.02909756134417786,141.0,0.029380849264201408
GO:0032993,protein-DNA complex,0.3103089732188449,640.8888888888889,0.09288613228266145,466.1,0.09646563937579868
GO:0034109,homotypic cell-cell adhesion,0.06275323571873455,374.77777777777777,0.05425227140878174,328.6,0.06569818986276474
GO:0034113,heterotypic cell-cell adhesion,0.08216680407470434,311.22222222222223,0.04488644382480571,297.4,0.058796527748131176
GO:0034332,adherens junction organization,0.06275323571873455,327.1111111111111,0.047369942732436277,300.35,0.059915299692794834
GO:0035580,specific granule lumen,0.05714450515660078,311.1111111111111,0.04666998192150625,308.75,0.0655791597139437
GO:0042306,regulation of protein import into nucleus,0.042659310690201964,96.77777777777777,0.01417175797433904,87.55,0.018164555297596134
GO:0042307,positive regulation of protein import into nucleus,0.038549935871770885,92.77777777777777,0.01359183614435357,86.0,0.017826752142555954
GO:0042581,specific granule,0.0519380785315425,344.77777777777777,0.05161515589297414,333.95,0.07111997669779122
GO:0043296,apical junction complex,0.06275323571873455,126.33333333333333,0.018673379161414417,105.6,0.021679534064366443
GO:0043537,negative regulation of blood vessel endothelial cell migration,0.015980798707195775,70.66666666666667,0.010391881458868383,68.55,0.014177410788796807
GO:0044291,cell-cell contact zone,0.09742532430443479,459.8888888888889,0.06638986297463428,379.6,0.07562301409189269
GO:0045185,maintenance of protein location,0.36183680491588155,217.11111111111111,0.03211521964288254,151.55,0.03157942824866406
GO:0045216,cell-cell junction organization,0.06275323571873455,424.0,0.06117826331232563,379.3,0.07511020073610598
GO:0045294,alpha-catenin binding,0.10579194739889292,90.22222222222223,0.013138778006154159,80.7,0.016396722540209373
GO:0045296,cadherin binding,0.06275323571873455,81.77777777777777,0.011961589470010393,74.15,0.015206945820831177
GO:0045785,positive regulation of cell adhesion,0.08216680407470434,514.1111111111111,0.07557382967275086,391.35,0.08467363401082156
GO:0050839,cell adhesion molecule binding,0.3443227723269383,262.6666666666667,0.038493653519674126,198.45,0.03967252176681867
GO:0050982,detection of mechanical stimulus,0.03129817241176085,66.55555555555556,0.009737878620751471,67.0,0.013763691713313733
GO:0051254,positive regulation of RNA metabolic process,0.17898533632216412,395.22222222222223,0.05766150055239004,262.6,0.054840085140301545
GO:0051606,detection of stimulus,0.01796361254552573,199.77777777777777,0.029170931559346705,186.55,0.039526154054563147
GO:0051651,maintenance of location in cell,0.08955459636336105,304.22222222222223,0.045146942990801,257.1,0.05434129928703696
GO:0055117,regulation of cardiac muscle contraction,0.07524770527533778,330.8888888888889,0.04771568507514169,307.85,0.060951717940920636
GO:0060828,regulation of canonical Wnt signaling pathway,0.19157735943701643,115.88888888888889,0.017120031036336178,93.75,0.019473304948158784
GO:0061337,cardiac conduction,0.08216680407470434,320.0,0.046142892848107894,303.55,0.060129221413074904
GO:0071603,endothelial cell-cell adhesion,0.02811890193863796,63.55555555555556,0.009294018543200333,64.05,0.013196150002934618
GO:0071664,catenin-TCF7L2 complex,0.042659310690201964,68.11111111111111,0.009961803177914876,67.5,0.013854089086030138
GO:0071665,gamma-catenin-TCF7L2 complex,0.02811890193863796,63.55555555555556,0.009294018543200333,63.95,0.013171207142366432
GO:0071680,response to indole-3-methanol,0.03476907018728594,72.33333333333333,0.010589987778891837,69.8,0.014352622245865943
GO:0071681,cellular response to indole-3-methanol,0.03476907018728594,72.33333333333333,0.010589987778891837,69.8,0.014352622245865943
GO:0072657,protein localization to membrane,0.2778448951413973,438.55555555555554,0.0638185659526282,279.8,0.05793533721818298
GO:0072659,protein localization to plasma membrane,0.26225914010653817,282.44444444444446,0.04165490033190716,175.7,0.03761039804343867
GO:0086004,regulation of cardiac muscle cell contraction,0.07524770527533778,313.1111111111111,0.04515934532181073,299.3,0.05921806077325509
GO:0086042,cardiac muscle cell-cardiac muscle cell adhesion,0.08216680407470434,313.22222222222223,0.04518508662192136,297.75,0.058874790122612354
GO:0086065,cell communication involved in cardiac conduction,0.08216680407470434,311.1111111111111,0.044865303968528475,297.35,0.05878745438002061
GO:0086069,bundle of His cell to Purkinje myocyte communication,0.08216680407470434,310.77777777777777,0.04481661827863747,297.25,0.05876326966034086
GO:0086073,bundle of His cell-Purkinje myocyte adhesion involved in cell communication,0.08216680407470434,310.77777777777777,0.04481661827863747,297.25,0.05876326966034086
GO:0086080,protein binding involved in heterotypic cell-cell adhesion,0.08216680407470434,310.77777777777777,0.04481661827863747,297.25,0.05876326966034086
GO:0086083,cell adhesive protein binding involved in bundle of His cell-Purkinje myocyte communication,0.08216680407470434,310.77777777777777,0.04481661827863747,297.25,0.05876326966034086
GO:0086091,regulation of heart rate by cardiac conduction,0.08216680407470434,319.8888888888889,0.04612710368788951,303.5,0.06011989022464661
GO:0090136,epithelial cell-cell adhesion,0.038549935871770885,73.22222222222223,0.01072965747081473,67.7,0.01396943290811047
GO:0090263,positive regulation of canonical Wnt signaling pathway,0.21833831683744553,109.0,0.01608608602509501,88.5,0.01835039578364877
GO:0097306,cellular response to alcohol,0.07524770527533778,96.0,0.014122975481137688,83.55,0.017216843211695324
GO:0097327,response to antineoplastic agent,0.20469774310495942,113.55555555555556,0.01673867121271061,87.4,0.018227219497531665
GO:0098552,side of membrane,0.15540599093412205,1090.4444444444443,0.15609494341160335,889.7,0.18296522157575298
GO:0098562,cytoplasmic side of membrane,0.10579194739889292,269.3333333333333,0.03951530147113907,222.25,0.0454548506563046
GO:0098631,cell adhesion mediator activity,0.08216680407470434,314.55555555555554,0.0453659479541884,299.3,0.0591575221257206
GO:0098632,cell-cell adhesion mediator activity,0.08216680407470434,310.8888888888889,0.04483610638868367,297.5,0.05883149411463984
GO:0098796,membrane protein complex,0.03476907018728594,639.1111111111111,0.09323656552863402,518.75,0.11115191125480377
GO:0098797,plasma membrane protein complex,0.009812207488319853,422.3333333333333,0.06204138968328497,400.6,0.08592649645959287
GO:0098900,regulation of action potential,0.07524770527533778,312.8888888888889,0.04512551335845473,298.55,0.05904869936402487
GO:0098901,regulation of cardiac muscle cell action potential,0.07524770527533778,312.8888888888889,0.04512551335845473,298.55,0.05904869936402487
GO:0098911,regulation of ventricular cardiac muscle cell action potential,0.08216680407470434,310.8888888888889,0.04483245579769275,297.3,0.05877351825765076
GO:0140110,transcription regulator activity,0.08216680407470434,336.77777777777777,0.04947412313811154,205.85,0.042077599701547605
GO:1900180,regulation of protein localization to nucleus,0.2938695744793014,146.0,0.021449304571606105,111.5,0.022783915999388133
GO:1900182,positive regulation of protein localization to nucleus,0.20469774310495942,126.11111111111111,0.018562504160985035,102.35,0.021022454493123746
GO:1902680,positive regulation of RNA biosynthetic process,0.24713392972475084,312.8888888888889,0.04577400822237265,226.4,0.04785396118769052
GO:1903508,positive regulation of nucleic acid-templated transcription,0.24713392972475084,312.8888888888889,0.04577400822237265,226.4,0.04785396118769052
GO:1903522,regulation of blood circulation,0.06878194695495164,412.22222222222223,0.05963074366520444,350.75,0.06998300826030442
GO:1904589,regulation of protein import,0.2938695744793014,147.22222222222223,0.021639351605610663,109.3,0.022449950562078123
GO:1904591,positive regulation of protein import,0.06275323571873455,97.0,0.014222279882503859,87.35,0.01806850192299776
GO:1990778,protein localization to cell periphery,0.2778448951413973,296.55555555555554,0.04369063364630729,184.8,0.03960800258878306
GO:0003205,cardiac chamber development,0.07524770527533778,251.44444444444446,0.03651764137973396,226.5,0.04511909272836544
GO:0003206,cardiac chamber morphogenesis,0.07524770527533778,247.55555555555554,0.03595937003131892,224.7,0.04474031321379194
GO:0003208,cardiac ventricle morphogenesis,0.07524770527533778,247.55555555555554,0.03595937003131892,224.7,0.04474031321379194
GO:0003223,ventricular compact myocardium morphogenesis,0.08216680407470434,228.11111111111111,0.0330854977620505,214.25,0.042652852556216043
GO:0003229,ventricular cardiac muscle tissue development,0.08955459636336105,259.77777777777777,0.03762937651622906,239.0,0.04726784395528771
GO:0003231,cardiac ventricle development,0.07524770527533778,249.33333333333334,0.036212505892747174,225.3,0.04485153229535831
GO:0012506,vesicle membrane,0.12405727852091031,778.4444444444445,0.11146974300437712,599.55,0.1198053951301113
GO:0016323,basolateral plasma membrane,0.042659310690201964,603.6666666666666,0.0877356681273351,467.25,0.09682765128314405
GO:0030659,cytoplasmic vesicle membrane,0.14442218317324246,761.4444444444445,0.10917765329173464,583.1,0.11651966782341425
GO:0030667,secretory granule membrane,0.4718140111014917,547.6666666666666,0.07899165463761733,402.0,0.07960902932471195
GO:0030674,"protein binding, bridging",0.4718140111014917,683.3333333333334,0.09841080280839533,463.25,0.09573419666073547
GO:0055010,ventricular cardiac muscle tissue morphogenesis,0.07524770527533778,246.66666666666666,0.035834880366614356,224.65,0.04473357196318711
GO:0060090,molecular adaptor activity,0.4718140111014917,685.3333333333334,0.09870912482823234,467.45,0.0966753613455521
GO:0070820,tertiary granule,0.2778448951413973,1130.6666666666667,0.1592750351351657,782.05,0.16097021038052642
GO:0071896,protein localization to adherens junction,0.08955459636336105,231.33333333333334,0.03357360543621108,216.6,0.04313602705196801
GO:0098588,bounding membrane of organelle,0.20469774310495942,1343.111111111111,0.18811157796627265,977.6,0.19688634229675608
GO:0101003,ficolin-1-rich granule membrane,0.4718140111014917,414.3333333333333,0.060103351575688926,318.35,0.06260148433303223
GO:1902414,protein localization to cell junction,0.07524770527533778,258.22222222222223,0.03749082319918565,231.1,0.04597783333586232
GO:0000122,negative regulation of transcription by RNA polymerase II,0.0038673614405075763,447.6666666666667,0.06575207425654857,243.7,0.05144102431697054
GO:0000375,"RNA splicing, via transesterification reactions",0.00010757673332437264,84.33333333333333,0.012595524293974616,33.5,0.006809984043900361
